datetime,value
2020-12-24 13:15:02.206000,0.0
2020-12-24 13:30:02.123000,0.0
2020-12-24 13:45:02.120000,0.0
2020-12-24 14:00:02.187000,0.0
2020-12-24 14:15:02.136000,0.0
2020-12-24 14:30:02.291000,0.0
2020-12-24 14:45:02.139000,0.0
2020-12-24 15:00:02.131000,0.0
2020-12-24 15:15:02.087000,0.0
2020-12-24 15:30:02.086000,0.0
2020-12-24 15:45:02.242000,0.0
2020-12-24 16:00:02.176000,0.0
2020-12-24 16:15:02.105000,22.4002
2020-12-24 16:30:02.069000,17.5325
2020-12-24 16:45:02.081000,1.4751
2020-12-24 17:00:02.112000,1.031
2020-12-24 17:15:02.214000,0.08673850446939468
2020-12-24 17:30:02.123000,0.007296336814761162
2020-12-24 17:45:02.167000,0.0006138800526969135
2020-12-24 18:00:02.144000,5.148912168806419e-05
2020-12-24 18:15:02.261000,4.320853804529179e-06
2020-12-24 18:30:02.278000,3.625141289376188e-07
2020-12-24 18:45:02.114000,3.04986222943171e-08
2020-12-24 19:00:02.148000,2.5660513713887667e-09
2020-12-24 19:15:02.310000,2.1590088050693623e-10
2020-12-24 19:30:02.200000,1.85552181258819e-11
2020-12-24 19:45:02.185000,1.5610056650072757e-12
2020-12-24 20:00:02.120000,1.3131891949715035e-13
2020-12-24 20:15:02.224000,1.1047642360932815e-14
2020-12-24 20:30:02.128000,9.295031454934128e-16
2020-12-24 20:45:02.131000,7.8191702473633e-17
2020-12-24 21:00:02.133000,6.5548248465121195e-18
2020-12-24 21:15:02.137000,5.510756339974346e-19
